sep=,
Date,Open,High,Low,Close,Volume
11-Sep-14,33.75,34.25,32.75,33.75,9048
10-Sep-14,34.25,34.25,32.75,33.25,11860
9-Sep-14,33.75,34.50,32.75,33.50,11065
8-Sep-14,33.75,34.25,33.00,33.25,11738
5-Sep-14,35.00,35.00,33.00,33.50,22354
4-Sep-14,34.50,35.25,34.00,34.75,11005
3-Sep-14,36.25,36.25,34.00,34.25,43762
2-Sep-14,37.50,38.25,35.75,36.00,51782
29-Aug-14,37.75,38.75,36.50,37.50,24735
28-Aug-14,36.25,38.50,36.00,37.75,85394
27-Aug-14,35.00,37.25,34.75,36.50,41856
26-Aug-14,35.25,35.25,33.25,34.50,13818
25-Aug-14,35.50,35.75,34.50,35.00,14245
22-Aug-14,34.75,35.75,34.38,35.00,11827
21-Aug-14,35.50,36.00,34.75,35.00,26104
20-Aug-14,35.25,37.00,35.25,35.50,21500
19-Aug-14,36.00,36.25,34.75,35.75,19200
18-Aug-14,35.00,36.00,35.00,35.75,10453
15-Aug-14,35.00,35.62,34.25,35.50,7721
14-Aug-14,35.50,35.50,34.00,34.75,13212
13-Aug-14,36.25,36.50,35.25,35.50,13064
12-Aug-14,38.25,38.50,36.00,36.50,18860
11-Aug-14,37.00,38.25,36.00,38.00,44134
8-Aug-14,34.75,36.00,34.25,35.50,14737
7-Aug-14,34.50,35.75,34.50,35.00,15257
6-Aug-14,33.75,35.00,33.75,34.50,9449
5-Aug-14,35.25,36.50,34.00,34.75,20086
4-Aug-14,36.50,37.75,35.00,35.25,26824
1-Aug-14,37.50,37.88,36.00,37.00,16310
31-Jul-14,37.75,38.00,36.00,37.00,37004
30-Jul-14,39.00,39.98,37.50,38.25,46385
29-Jul-14,38.25,40.50,38.00,39.25,42248
28-Jul-14,40.00,40.00,38.00,38.00,28744
25-Jul-14,41.75,43.75,38.25,39.88,135655
24-Jul-14,49.25,49.50,46.50,46.50,26679
23-Jul-14,49.00,49.75,47.75,48.75,6886
22-Jul-14,49.75,52.00,48.75,48.75,20145
21-Jul-14,47.50,52.00,45.50,51.00,40322
18-Jul-14,48.00,48.50,46.50,47.75,15942
17-Jul-14,50.00,50.50,48.25,48.25,19641
16-Jul-14,51.00,51.75,49.00,50.00,33577
15-Jul-14,50.75,50.75,47.25,49.75,73772
14-Jul-14,56.25,56.50,51.50,51.75,57856
11-Jul-14,59.25,60.00,56.00,56.75,58682
10-Jul-14,58.75,63.75,55.25,59.25,182316
9-Jul-14,56.25,57.50,53.25,56.00,42150
8-Jul-14,57.75,58.00,52.50,55.75,55134
7-Jul-14,58.50,61.25,57.00,58.75,65434
3-Jul-14,54.75,56.50,53.00,56.50,48356
2-Jul-14,53.00,55.00,50.25,53.50,75439
1-Jul-14,52.50,53.50,49.25,49.50,62355
30-Jun-14,48.75,53.02,48.75,52.50,123168
27-Jun-14,45.50,51.25,44.34,48.25,349381
26-Jun-14,40.00,42.75,39.50,42.27,110990
25-Jun-14,36.50,38.25,36.50,37.50,10245
24-Jun-14,39.50,39.50,35.75,36.50,19887
23-Jun-14,36.75,39.25,36.75,38.75,22417
20-Jun-14,36.75,37.50,36.50,36.50,7663
19-Jun-14,39.75,40.00,36.75,37.25,11727
18-Jun-14,35.25,38.50,35.25,38.50,38484
